epoch,train_rate_mse,val_rate_mse,val_value_mse
1,6.47742417640984e-05,3.670871592476033e-05,0.002264265902340412
2,5.395196421886794e-05,3.275038761785254e-05,0.0020203643944114447
3,4.5172524551162496e-05,2.948752444353886e-05,0.0018192901043221354
4,3.804768857662566e-05,2.665584906935692e-05,0.0016426703659817576
5,3.19537466566544e-05,2.436865179333836e-05,0.0015014990931376815
6,2.7008902179659344e-05,2.276228042319417e-05,0.0014022578252479434
7,2.2822010578238405e-05,2.152411252609454e-05,0.0013254722580313683
8,1.989248448808212e-05,2.1196861780481413e-05,0.0013043048093095422
9,1.7059730453183874e-05,1.990104647120461e-05,0.0012238816125318408
10,1.4631153135269415e-05,1.916883593366947e-05,0.0011782355140894651
11,1.2667139344557654e-05,1.8689972421270795e-05,0.0011484648566693068
12,1.1097108654212207e-05,1.84700566023821e-05,0.0011346680112183094
13,9.638373740017414e-06,1.8193699361290783e-05,0.001117222011089325
14,8.608331881987397e-06,1.8159977116738446e-05,0.001115093007683754
15,7.5759012361231726e-06,1.8080156223732047e-05,0.0011100599076598883
16,6.732383099006256e-06,1.797488766897004e-05,0.001103330752812326
17,6.031707926013041e-06,1.7782036593416706e-05,0.0010910391574725509
18,5.431090812635375e-06,1.774728298187256e-05,0.001088654506020248
19,4.910933057544753e-06,1.779165177140385e-05,0.0010912156431004405
20,4.49252638645703e-06,1.7781441783881746e-05,0.0010904488153755665
21,4.142963462072657e-06,1.760437953635119e-05,0.0010794318513944745
22,3.818711320491275e-06,1.772307041392196e-05,0.001086692325770855
23,3.501417268125806e-06,1.7691267203190364e-05,0.0010847137309610844
24,3.258725655541639e-06,1.7818500055000186e-05,0.0010923976078629494
25,3.06216384160507e-06,1.7831391232903115e-05,0.0010930903954431415
26,2.8742845188389765e-06,1.784794767445419e-05,0.0010939746862277389
27,2.703649897739524e-06,1.7794605810195208e-05,0.001090599107556045
28,2.5693636871437775e-06,1.778353180270642e-05,0.0010899124899879098
29,2.4096611923596356e-06,1.771947427187115e-05,0.0010860026814043522
30,2.285181835759431e-06,1.773598705767654e-05,0.001086884061805904
31,2.179091779908049e-06,1.7640199075685814e-05,0.0010809303494170308
32,2.083457047774573e-06,1.7647593267611228e-05,0.0010813201079145074
33,1.998179641304887e-06,1.7518144886707887e-05,0.0010733114322647452
34,1.9017372778762365e-06,1.7612293959246017e-05,0.0010791318491101265
35,1.8469074802851537e-06,1.754989534674678e-05,0.0010752021335065365
36,1.7550923985254485e-06,1.746133784763515e-05,0.001069690566509962
37,1.7048402014552266e-06,1.7509639292256907e-05,0.0010726338950917125
38,1.6144837218234898e-06,1.7491678590886295e-05,0.001071522361598909
39,1.5607857903887634e-06,1.749037255649455e-05,0.0010713746305555105
40,1.507554657109722e-06,1.7465639757574536e-05,0.0010698302648961544
41,1.4680365438834997e-06,1.755279299686663e-05,0.0010751625522971153
42,1.4149029539112234e-06,1.763037289492786e-05,0.0010799096198752522
43,1.3769622455583885e-06,1.7620448488742113e-05,0.0010792955290526152
44,1.3345319302970893e-06,1.7814427337725647e-05,0.0010910913115367293
45,1.2944825584781938e-06,1.7984493752010167e-05,0.001101477537304163
46,1.269125277758576e-06,1.7978381947614253e-05,0.0011011007009074092
47,1.2399406159602222e-06,1.8061939044855535e-05,0.0011061513796448708
48,1.2068979913237854e-06,1.805225110729225e-05,0.0011055348441004753
49,1.1878023542521987e-06,1.8036238543572836e-05,0.0011045470600947738
50,1.1642509889497887e-06,1.792568582459353e-05,0.0010976975318044424
51,1.1427936215113732e-06,1.7936041331267916e-05,0.001098309294320643
52,1.1300974165351363e-06,1.8183249267167412e-05,0.0011135867098346353
53,1.100411850529781e-06,1.8355753127252683e-05,0.001124064321629703
54,1.0814554798344034e-06,1.8405895389150828e-05,0.0011271060211583972
55,1.0617731049933354e-06,1.836460069171153e-05,0.0011246143840253353
56,1.0466159210409387e-06,1.8376154912402853e-05,0.0011253291741013527
57,1.0326396022719564e-06,1.8749424270936288e-05,0.0011483271373435855
58,1.0128241001439164e-06,1.884770972537808e-05,0.001154275261797011
59,9.939817573467735e-07,1.8869155610445887e-05,0.0011555420933291316
60,9.791048114493606e-07,1.885334131657146e-05,0.0011545720044523478
61,9.639127256377833e-07,1.8884620658354834e-05,0.0011564657324925065
62,9.456194902668358e-07,1.889134364319034e-05,0.0011568699264898896
63,9.350787308903818e-07,1.8937760614790022e-05,0.0011597115080803633
64,9.254599717678502e-07,1.9012295524589717e-05,0.0011642470490187407
65,9.182749636238441e-07,1.9155932022840716e-05,0.001173026510514319
66,9.097632869270456e-07,1.910427090479061e-05,0.001169876428321004
67,9.014453326017247e-07,1.8669810742721893e-05,0.0011432991595938802
68,8.847545132084633e-07,1.880266427178867e-05,0.001151394098997116
69,8.792816288405447e-07,1.882086507976055e-05,0.0011525509180501103
70,8.703079856786644e-07,1.8897429981734604e-05,0.001157207996584475
71,8.432530762547685e-07,1.8896724213846028e-05,0.0011571608483791351
72,8.315942068293225e-07,1.9212679035263136e-05,0.0011764850933104753
73,8.175545644917293e-07,1.92598035937408e-05,0.0011793433222919703
74,8.09645939625625e-07,1.9293469449621625e-05,0.0011814084136858582
75,7.966428938743775e-07,1.9377128410269506e-05,0.001186454901471734
76,7.929762659841799e-07,1.991264070966281e-05,0.0012193007860332727
77,7.84040423695842e-07,1.9945637177443132e-05,0.0012213251320645213
78,7.768215937176137e-07,2.014361962210387e-05,0.0012334476923570037
79,7.715747187830857e-07,2.0572795619955286e-05,0.0012596572050824761
80,7.570217803731794e-07,2.057579331449233e-05,0.0012598370667546988
81,7.530604193561885e-07,2.1062478481326252e-05,0.0012896496336907148
82,7.497153546864865e-07,2.1381902115535922e-05,0.0013091790024191141
83,7.352819579864445e-07,2.1389147150330245e-05,0.001309623708948493
84,7.276244105014484e-07,2.1390833353507333e-05,0.0013097274350002408
85,7.082706474648148e-07,2.1380996258812957e-05,0.001309122540988028
86,7.012229161773575e-07,2.141168442904018e-05,0.0013109935680404305
